edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL42788780M,2021,2021,H. D. Carlton,,,
OL37077814M,"Aug 12, 2021",2021,Hailey Carlton,,,
OL27180374M,2015,2015,Hugo et compagnie,Paris,fr,New romance
OL30786655M,"Apr 04, 2019",2019,Simon and Schuster UK,,,
OL30786655M,"Apr 04, 2019",2019,Gallery Books,,,
OL31853390M,"Oct 21, 2014",2014,Gallery Books,,,
OL31853389M,"Oct 21, 2014",2014,Gallery Books,,,
OL28973600M,1980,1980,Mills & Boon Limited,London,,
OL10280580M,1981,1981,Mills & Boon,London,,Mills & Boon Romance - 1741
OL28973611M,1982,1982,"Harlequin Mills & Boon, Limited",,,
OL28973611M,1982,1982,Harlequin Mills & Boon,,,
OL14980492M,1982,1982,Mills & Boon,London,xxk,
OL20121316M,1982,1982,Mills and Boon,,xxk,
OL9315113M,January 1983,1983,Harlequin Books,Canada,,
OL9315113M,January 1983,1983,Harlequin,Canada,,
OL29242984M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL9570177M,"August 1, 1989",1989,Harlequin,,,"Harlequin Presents, 1201"
OL10239227M,February 1991,1991,Thorndike Pr,,,
OL10738835M,"December 2, 1991",1991,Harlequin,,,"Harlequin Presents - 1430, Mills & Boon Romance - 3299"
OL10738835M,"December 2, 1991",1991,Harlequin Books,,,"Harlequin Presents - 1430, Mills & Boon Romance - 3299"
OL10691179M,1980,1980,Harlequin,,,
OL10280745M,"September 13, 1991",1991,Harlequin Mills & Boon,,,
OL21084927M,1993,1993,Harmex,Mexico,mx ,Jazmin
OL10738837M,"January 1, 1992",1992,Harlequin,,,"Harlequin Presents, No 1433"
OL10239724M,September 1993,1993,MacMillan Publishing Company,,,
OL10239724M,September 1993,1993,Thorndike Press,,,
OL9636898M,1998,1998,Mills And Boon,,,
OL20501301M,1991,1991,Chivers,,enk,
OL29243000M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL21272914M,1998,1998,Mills & Boon,Richmond,xxk,
OL9749242M,August 1992,1992,MacMillan Publishing Company,,,
OL9746686M,August 1992,1992,MacMillan Publishing Company,,,
OL28950902M,1998,1998,"Harlequin Mills & Boon, Limited",,,
OL28950902M,1998,1998,Harlequin Mills & Boon,,,
OL17491809M,1990,1990,Mills & Boon,London,enk,
OL20320876M,1992,1992,Harlekin,Stockholm,sw ,
OL60825897M,2025,2025,Zando,,,
OL57485885M,2023,2023,Adeline Levine,,,
OL55327356M,22 feb 2023,2023,Montena,,,
OL55327364M,22 feb 2023,2023,Montena,,,
OL59046647M,August 12 2021,2021,Zando,,,
OL52256408M,2021,2021,Carlton,,,
OL48812423M,2021,2021,Independently Published,,,
OL46495064M,2021,2021,Independently Published,,,
OL28125626M,"Mar 12, 2019",2019,Gallery Books,,,
OL28125628M,"Mar 12, 2019",2019,Simon & Schuster Audio and Blackstone Audio,,,
OL31853819M,"Jun 05, 2018",2018,Booket,,,
OL26320905M,2014,2014,,,nyu,After Series
OL44177351M,2016,2016,"Harlequin Mills & Boon, Limited",,,
OL47042348M,1988-01-29,1988,Harlequin Mills & Boon,,,
OL16378884M,1991,1991,Mills & Boon,,enk,
OL16521973M,1995,1995,Mills & Boon,Richmond,enk,Favourites
OL9751943M,December 1991,1991,MacMillan Publishing Company,,,
OL22305558M,1989,1989,Mills & Boon,"Richmond, Surrey",xxk,
OL10738580M,"August 1, 1988",1988,Harlequin,,,"Harlequin Presents, No 1106"
OL37438695M,2016,2016,Harlequin Enterprises ULC,,,
OL29592696M,2011,2011,"Harlequin Enterprises, Limited",,,
OL18138181M,1990,1990,Mills & Boon,,enk,
OL14978700M,1990,1990,Mills & Boon,Richmond,xxk,
OL29763354M,2017,2017,"Harlequin Enterprises, Limited",,,
OL22221985M,1989,1989,Mills & Boon,Richmond,xxk,
OL10239203M,"February 10, 1990",1990,Harlequin Mills & Boon Ltd (Large Print Books),,,
OL10280681M,1989,1989,Harlequin Books,,,
OL10738099M,1981,1981,Harlequin Books,,,
OL29243019M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL9741286M,"June 1, 1990",1990,harlequin,,,"Harlequin Presents, 1282"
OL9747731M,August 1991,1991,G K Hall & Co,,,
OL38352639M,2011,2011,Harlequin Enterprises ULC,,,
OL29802508M,2019,2019,"Harlequin Enterprises, Limited",,,
OL52332504M,2022-04-19,2022,Penguin Random House Grupo Editorial,,,
OL51509404M,May 2019,2019,st. martin's publishing group,,,
OL51152917M,2023,2023,Knaur Taschenbuch,,,
OL48197722M,2023,2023,Pan Macmillan,,,
OL36639394M,"Mar 22, 2022",2022,Molino,,,
OL47317897M,Mart 2022,2022,Ephesus Yayınları,,,
OL47317897M,Mart 2022,2022,Ephesus Yayinlari,,,
OL37986306M,2022,2022,Pan Macmillan,,,
OL36357162M,"Jun 01, 2021",2021,Turtleback,,,
OL31895535M,2019,2019,St. Martins Press,,,
OL30767344M,"May 14, 2019",2019,Macmillan Audio,,,
OL27632309M,2019 05,2019,St. Martin's Griffin,"New York, USA",,
OL27270721M,2019,2019,St. Martin's Griffin,"New York, USA",,
OL9418489M,"July 1, 1988",1988,harlequin,,,"Harlequin Presents, No 1100"
OL24980949M,1988,1988,Harlequin Books,Toronto,onc,
OL24980949M,1988,1988,Harlequin Books,New York,onc,
OL11900295M,February 2001,2001,Dales Large Print,,,
OL11658471M,June 1984,1984,L P Books,,,
OL21221097M,1981,1981,Mills & Boon,London,xxk,
OL21221097M,1981,1981,Harlequin Mills & Boon,London,xxk,
OL9743312M,1981,1981,Harlequin,,,"Harlequin Romance, 442"
OL9743312M,1981,1981,Harlequin Books,,,"Harlequin Romance, 442"
OL42621549M,2021,2021,Independently Published,,,
OL35082870M,2021,2021,Indy Pub,,,
OL35082870M,2021,2021,Boba Press,,,
OL38010864M,2022,2022,"Little, Brown Book Group Limited",,,
OL45650119M,1991-07-01,1991,FLAMMARION QUEBEC,,,
OL52185147M,2024,2024,Mint Editions,,,
OL51133569M,2024,2024,"Literary Book Club, The",,,
OL50453514M,2023,2023,[publisher not identified],,,
OL48767515M,2021,2021,Independently Published,,,
OL9746575M,December 1991,1991,MacMillan Publishing Company,,,
OL16522155M,1991,1991,Mills & Boon,"Richmond, Surrey",xxk,
OL9737447M,"November 1, 1992",1992,harlequin,,,"Harlequin Presents, No 1518"
OL22330308M,1987,1987,Mills & Boon,Richmond,xxk,Romance
OL12053339M,October 1999,1999,Soundings,,,
OL9636194M,March 2007,2007,Ulverscroft Large Print,,,
OL24208250M,1991,1991,Harlequin Books,Toronto,onc,Harlequin Romance -- 3105
OL24208250M,1991,1991,Harlequin Books,New York,onc,Harlequin Romance -- 3105
OL24208250M,1991,1991,Harlequin,Toronto,onc,Harlequin Romance -- 3105
OL24208250M,1991,1991,Harlequin,New York,onc,Harlequin Romance -- 3105
OL9743615M,December 1990,1990,MacMillan Publishing Company,,,(Large Print Harlequin Romance Series)
OL14981600M,1989,1989,Mills & Boon,Richmond,xxk,
OL9746097M,August 1991,1991,G K Hall & Co,,,
OL29151880M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL9569343M,"October 1, 1997",1997,Harlequin,,,"Harlequin Presents, No 1917"
OL9742514M,July 1997,1997,Thorndike Press,,,
OL37811712M,2019,2019,SEGUINTE,,,
OL40201479M,2023,2023,St. Martin's Press,,,
OL40201479M,2023,2023,St. Martin's Griffin,,,
OL36884024M,2022,2022,St. Martin's Press,,,
OL29264477M,2015,2015,"Harlequin Mills & Boon, Limited",,,
OL18352249M,1988,1988,Mills & Boon,Richmond,xxk,
OL52946971M,2021,2021,Oxford University Press,"Sydney, Australia",,
OL47806732M,28.04.2023,2023,LYX,,,Twisted
OL49295009M,2023,2023,"Editorial Planeta, S. A.",,,
OL34224724M,2021,2021,Ana Huang,,,
OL51128368M,2024,2024,"Literary Book Club, The",,,
OL48967223M,2020,2020,Independently Published,,,
OL49132718M,2021,2021,Independently Published,,,
OL49088870M,2020,2020,Independently Published,,,
OL9748768M,December 1991,1991,MacMillan Publishing Company,,,
OL29136677M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL9306847M,"March 1, 2003",2003,Harlequin,,,
OL10282198M,"November 5, 1999",1999,Harlequin Mills & Boon,,,
OL29242971M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL18107578M,1989,1989,Mills & Boon,Richmond,xxk,Collector's edition
OL10738635M,"May 1, 1989",1989,harlequin,,,"Harlequin Presents, No 1180"
OL10738635M,"May 1, 1989",1989,Harlequin,,,"Harlequin Presents, No 1180"
OL24947317M,1989,1989,Harlequin Books,Toronto,onc,Harlequin presents -- 1180
OL20501381M,1991,1991,Chivers,Bath,enk,
OL9751253M,August 1991,1991,G K Hall & Co,,,
OL28953437M,1996,1996,"Harlequin Mills & Boon, Limited",,,From Here to Paternity
OL57388938M,14 of May 2019,2019,St. Martin's Griffin,,,
OL37811705M,2019,2019,Shwarcz S.A.,,,
OL51089078M,2022,2022,St. Martin's Press,,,
OL50539885M,2020,2020,Knaur,,,
OL40235172M,"May 14, 2019",2019,St Martin's Griffin,,,
OL47765088M,14 May 2019,2019,St. Martin's Griffin,,,
OL37329271M,2022,2022,Pan Macmillan,,,
OL32642974M,"Jun 17, 2020",2020,Proszynski,,,
OL24936582M,1988,1988,Harlequin Books,Toronto,onc,Harlequin presents
OL24936582M,1988,1988,Harlequin Books,New York,onc,Harlequin presents
OL21224157M,1981,1981,Mills and Boon,,xxk,
OL61516905M,,,,,,
OL53379022M,2024,2024,"Bloom Books, Incorporated",,,
OL47276158M,"Feb 01, 2023",2023,Crossbooks,,,
OL38152029M,2021,2021,Ana Huang,,,
OL38481543M,2022,2022,Independently Published,,,
OL52070693M,2019,2019,Blurb,,,
OL52176980M,2023,2023,"Sterling Publishing Co., Inc.",,,
OL49088919M,2021,2021,Independently Published,,,
OL49114124M,2021,2021,Independently Published,,,
OL49118561M,2020,2020,Independently Published,,,
OL48176521M,2023,2023,"Sterling Publishing Co., Inc.",,,
OL46930495M,/1993,1993,[publisher not identified],,,
OL46776834M,2022,2022,Independently Published,,,
OL46650744M,2022,2022,Independently Published,,,
OL46625241M,2022,2022,Independently Published,,,
OL46703777M,2022,2022,Independently Published,,,
OL46494887M,2022,2022,Warbler Press,,,
OL46123118M,2022,2022,Murine Publications,,,
OL46158576M,2022,2022,Independently Published,,,
OL8075060M,1988,1988,Bantam Seal,,,
OL42798320M,2022,2022,Independently Published,,,
OL42345219M,2019,2019,Independently Published,,,
OL42466114M,2020,2020,Independently Published,,,
OL42475222M,2019,2019,Independently Published,,,
OL42094570M,2020,2020,Independently Published,,,
OL41988248M,2020,2020,Independently Published,,,
OL42131194M,2020,2020,Independently Published,,,
OL41869111M,2020,2020,Independently Published,,,
OL42207204M,2020,2020,Independently Published,,,
OL42337277M,2019,2019,Independently Published,,,
OL41931022M,2020,2020,Independently Published,,,
OL41021946M,2019,2019,Independently Published,,,
OL41241694M,2019,2019,Independently Published,,,
OL40888130M,2019,2019,Independently Published,,,
OL41079796M,2018,2018,Independently Published,,,
OL41149501M,2019,2019,Independently Published,,,
OL41150606M,2019,2019,Independently Published,,,
OL41197260M,2019,2019,Independently Published,,,
OL41215909M,2019,2019,Independently Published,,,
OL40878358M,2018,2018,Independently Published,,,
OL40883989M,2018,2018,Independently Published,,,
OL40658878M,2018,2018,Independently Published,,,
OL40553870M,2018,2018,Independently Published,,,
OL40155009M,2022,2022,Independently Published,,,
OL49148166M,2021,2021,Independently Published,,,
OL49179177M,2021,2021,Independently Published,,,
OL48432425M,2021,2021,Independently Published,,,
OL51627348M,2024,2024,"Nimbus Publishing, Limited",,,
OL48328499M,2020,2020,Independently Published,,,
OL48386433M,2021,2021,Independently Published,,,
OL48397648M,2021,2021,Independently Published,,,
OL48282353M,2020,2020,Independently Published,,,
OL48326431M,2023,2023,WordFire Press LLC,,,
OL46730496M,2022,2022,Independently Published,,,
OL46673214M,2021,2021,Independently Published,,,
OL47269657M,2019,2019,Tundra Books,,,
OL46401036M,2022,2022,Warbler Press,,,
OL46514802M,2014,2014,Read Books,,,
OL46675618M,2021,2021,Independently Published,,,
OL44289585M,2022,2022,Independently Published,,,
OL43025732M,2013-07-02,2013,Important Books,,,
OL42618077M,2022,2022,Independently Published,,,
OL42341405M,2020,2020,Independently Published,,,
OL41904646M,2020,2020,Independently Published,,,
OL42180447M,2020,2020,Independently Published,,,
OL42209548M,2020,2020,Independently Published,,,
OL41771554M,2019,2019,Independently Published,,,
OL41842916M,2019,2019,Independently Published,,,
OL41036726M,2019,2019,Independently Published,,,
OL41187607M,2019,2019,Independently Published,,,
OL41195720M,2019,2019,Independently Published,,,
OL41210794M,2019,2019,Independently Published,,,
OL41241089M,"Jun 07, 2022",2022,Dreamscape Media,,,
OL41296251M,2019,2019,Independently Published,,,
OL41320228M,2019,2019,Independently Published,,,
OL41037507M,2019,2019,Independently Published,,,
OL41135368M,2019,2019,Independently Published,,,
OL41151918M,2019,2019,Independently Published,,,
OL40798457M,2017,2017,Independently Published,,,
OL40934960M,2018,2018,Independently Published,,,
OL40666130M,2018,2018,Independently Published,,,
OL40554042M,2018,2018,Independently Published,,,
OL49177628M,2021,2021,Independently Published,,,
OL48591623M,2012,2012,Popular Classics Publishing Co.,,,
OL48528323M,2021,2021,Independently Published,,,
OL48387758M,2021,2021,Independently Published,,,
OL48282387M,2020,2020,Independently Published,,,
OL48295143M,2023,2023,WordFire Press LLC,,,
OL48337086M,2023,2023,WordFire Press LLC,,,
OL46474612M,2022,2022,Independently Published,,,
OL46289146M,2022,2022,Independently Published,,,
OL43376919M,2018,2018,[publisher not identified],,,
OL42267740M,2021,2021,Independently Published,,,
OL42201236M,2020,2020,Independently Published,,,
OL42229628M,2020,2020,Independently Published,,,
OL41570716M,2019,2019,Independently Published,,,
OL41603034M,2019,2019,Independently Published,,,
OL40960708M,2019,2019,Independently Published,,,
OL41037856M,2019,2019,Independently Published,,,
OL41083306M,2019,2019,Independently Published,,,
OL41165264M,2019,2019,Independently Published,,,
OL41241084M,"Aug 28, 2022",2022,Indoeuropeanpublishing.com,,,
OL40874175M,2018,2018,Independently Published,,,
OL40877725M,2018,2018,Independently Published,,,
OL40717023M,2018,2018,Independently Published,,,
OL40604783M,2018,2018,Independently Published,,,
OL40607906M,2018,2018,Independently Published,,,
OL40130462M,2022,2022,Independently Published,,,
OL40471869M,2014,2014,"Sourcebooks, Incorporated",,,
OL40478226M,2014,2014,"Sourcebooks, Incorporated",,,
OL39675563M,2021,2021,Independently Published,,,
OL38553648M,2022,2022,Independently Published,,,
OL38537632M,2021,2021,Independently Published,,,
OL38529941M,2021,2021,Independently Published,,,
OL38523570M,2022,2022,Independently Published,,,
OL38506400M,2022,2022,Independently Published,,,
OL38503176M,2022,2022,Independently Published,,,
OL38498652M,2019,2019,Independently Published,,,
OL38530504M,2021,2021,Independently Published,,,
OL38530998M,2022,2022,Independently Published,,,
OL39176886M,2015,2015,Read Books,,,
OL38467859M,2021,2021,Independently Published,,,
OL38435685M,2022,2022,Independently Published,,,
OL38414633M,2021,2021,Independently Published,,,
OL38421174M,2022,2022,Independently Published,,,
OL38189675M,2022,2022,Independently Published,,,
OL38170264M,2021,2021,Independently Published,,,
OL38108712M,2022,2022,Independently Published,,,
OL37729084M,2022,2022,Digireads.com Publishing,,,
OL37710476M,2021,2021,Independently Published,,,
OL37630060M,2020,2020,Independently Published,,,
OL37727167M,2020,2020,Independently Published,,,
OL36980071M,2021,2021,Independently Published,,,
OL36979981M,2021,2021,Independently Published,,,
OL37004211M,2020,2020,Independently Published,,,
OL36912483M,2021,2021,Independently Published,,,
OL36901439M,2021,2021,Independently Published,,,
OL36888633M,2021,2021,Independently Published,,,
OL36897594M,2021,2021,Independently Published,,,
OL36856307M,2021,2021,Independently Published,,,
OL36853095M,2021,2021,Independently Published,,,
OL8547796M,2006,2006,Dundurn Press,,,
OL7824443M,"March 1, 1989",1989,Starfire,,,
OL37723059M,2022,2022,Independently Published,,,
OL37608040M,2021,2021,Independently Published,,,
OL37523741M,2021,2021,Independently Published,,,
OL37528616M,2021,2021,Independently Published,,,
OL36486652M,2022,2022,MiraVista Press,,,
OL39783219M,2022,2022,Independently Published,,,
OL38545000M,2021,2021,Independently Published,,,
OL38548543M,2021,2021,Independently Published,,,
OL38550552M,2019,2019,Independently Published,,,
OL38474713M,2022,2022,Independently Published,,,
OL38493906M,2022,2022,Independently Published,,,
OL38501619M,2021,2021,Independently Published,,,
OL38438132M,2022,2022,Independently Published,,,
OL38415839M,2021,2021,Independently Published,,,
OL38106735M,2022,2022,Independently Published,,,
OL37702994M,2021,2021,Independently Published,,,
OL38198710M,2021,2021,Independently Published,,,
OL37516823M,2022,2022,Independently Published,,,
OL37485229M,2020,2020,Independently Published,,,
OL36987497M,2021,2021,Independently Published,,,
OL36993945M,2021,2021,Independently Published,,,
OL36503508M,2021,2021,Independently Published,,,
OL35717544M,1992,1992,France loisirs,Paris,fr,
OL27688125M,2010,2010,Oxford City Press,,,
OL52248106M,1926,1926,A. L. Burt Company,,,
OL37656292M,2021,2021,Independently Published,,,
OL37663250M,2021,2021,Independently Published,,,
OL37668867M,2021,2021,Independently Published,,,
OL37591864M,2021,2021,Independently Published,,,
OL37548645M,2022,2022,Independently Published,,,
OL37518255M,2021,2021,Independently Published,,,
OL37522875M,2021,2021,Independently Published,,,
OL37523668M,2021,2021,Independently Published,,,
OL37516984M,2021,2021,Independently Published,,,
OL36987236M,2021,2021,Independently Published,,,
OL38559029M,2022,2022,Independently Published,,,
OL38527987M,2021,2021,Independently Published,,,
OL38512856M,2022,2022,Independently Published,,,
OL38518967M,2022,2022,Independently Published,,,
OL38479757M,2021,2021,Independently Published,,,
OL38486949M,2021,2021,Independently Published,,,
OL38492609M,2022,2022,Independently Published,,,
OL38462604M,2021,2021,Independently Published,,,
OL38462304M,2022,2022,Independently Published,,,
OL38467768M,2021,2021,Independently Published,,,
OL38503532M,2022,2022,Independently Published,,,
OL38548514M,2021,2021,Independently Published,,,
OL38443781M,2021,2021,Independently Published,,,
OL38444353M,2021,2021,Independently Published,,,
OL38165273M,2021,2021,Independently Published,,,
OL38143518M,2021,2021,Independently Published,,,
OL38133361M,2021,2021,Independently Published,,,
OL37749967M,1988,1988,McClelland-Bantam,Toronto,onc,
OL37729451M,2022,2022,Digireads.com Publishing,,,
OL37008904M,2021,2021,Independently Published,,,
OL37002149M,2021,2021,Independently Published,,,
OL36965726M,2021,2021,Independently Published,,,
OL35330489M,2015,2015,Ulverscroft,,enk,
OL29072077M,"Jan 11, 2020",2020,Independently published,,,
OL27160911M,2014,2014,Sourcebooks Fire,,ilu,
OL22921691M,1992,1992,Ke zhu shu fang,Taibei Shi,ch ,Luxi M Menggemali zuo pin ji -- 21
OL37695223M,2021,2021,Independently Published,,,
OL37528995M,2021,2021,Independently Published,,,
OL37524351M,2021,2021,Independently Published,,,
OL36964460M,2021,2021,Independently Published,,,
OL36486651M,2022,2022,MiraVista Press,,,
