edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL35618082M,"Jun 04, 2021",2021,DEBOLSILLO,,,
OL33344612M,"May 03, 2016",2016,Brilliance Audio,,,
OL30776814M,,,Penguin Random House,,,
OL27206911M,2016,2016,"Delacorte Press, an imprint of Random House, a division of Penguin Random House LLC",,nyu,
OL25921442M,5 May 2016,2016,Bantam Press,,,
OL29795648M,2018,2018,"Harlequin Enterprises, Limited",,,
OL9474834M,"December 1, 1996",1996,Harlequin,,,
OL38291131M,2014,2014,Harlequin Enterprises ULC,,,
OL37411123M,2014,2014,Harlequin Enterprises ULC,,,
OL29248565M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL9750787M,August 1994,1994,MacMillan Publishing Company,,,
OL47781810M,1975-01-01,1975,Harlequin,"Toronto, Canada",,A Harlequin Romance #1919
OL47263949M,2022-01-26,2022,Siren Books,"Madrid, España",,"Hades x Persephone Saga, 1"
OL60317012M,"January 1, 2023",2023,Uitgeverij Zomer & Keuning,,,Hades x Persephone
OL37489727M,2021,2021,StarSeed Press,,,
OL37476005M,2019,2019,StarSeed Press,,,
OL36764170M,2021,2021,"Sourcebooks, Incorporated","Naperville, Illinois, USA",,Hades x Persephone #1; Hades x Persephone Reading Order #1
OL35589198M,2021,2021,"Sourcebooks, Incorporated",,,
OL26072832M,2011,2011,M&b,,,
OL26072832M,2011,2011,Publishing,,,
OL26072832M,2011,2011,M&B,,,
OL26072832M,2011,2011,M&b Publishing,,,
OL14977121M,December 1982,1982,Mills & Boon,UK,xxk,
OL24516048M,1985,1985,New American Library,"New York, N.Y",nyu,
OL26232744M,March 1991,1991,Mills & Boon,,,
OL1653797M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,Romance ;
OL1653797M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,3438
OL1653797M,1991,1991,Brand: Mills n Boon,"Richmond, Surrey",enk,Romance ;
OL1653797M,1991,1991,Brand: Mills n Boon,"Richmond, Surrey",enk,3438
OL10738889M,"September 1, 1992",1992,Harlequin,,,"Harlequin Presents, 1501"
OL24972331M,1992,1992,Harlequin Books,Toronto,onc,Harlequin presents -- 1501
OL24972331M,1992,1992,Harlequin Books,New York,onc,Harlequin presents -- 1501
OL24939266M,1992,1992,Harlequin Books,Toronto,onc,Harlequin presents -- 1501
OL24939266M,1992,1992,Harlequin Books,New York,onc,Harlequin presents -- 1501
OL24249733M,2010,2010,Harlequin,"Toronto, Ontario",nyu,
OL29246400M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL28951621M,1999,1999,"Harlequin Mills & Boon, Limited",,,
OL10739333M,"February 1, 2000",2000,Harlequin,,,Harlequin Presents No. 2086
OL9668769M,"September 1, 1984",1984,harlequin,,,
OL9668769M,"September 1, 1984",1984,Harlequin,,,
OL20346680M,1990,1990,Mills and Boon,,enk,
OL10738854M,"March 1, 1992",1992,harlequin,,,"Harlequin Presents, No 1454"
OL9751622M,"December 1, 2004",2004,Harlequin,,,Mistress to a Millionaire
OL18903518M,,,Mills & Boon,Great Britain,xxk,
OL10738916M,"March 1, 1993",1993,Harlequin,,,Harlequin Presents No. 1544
OL57753346M,2025,2025,"Sourcebooks, Incorporated",,,
OL36978092M,2022,2022,"McIntire, Emily",,,
OL36978091M,2022,2022,"McIntire, Emily",,,
OL46915460M,2018-05-03,2018,PRESSES CITE,,,
OL36218012M,2016,2016,Transworld Publishers Limited,,,
OL35676374M,"Jan 17, 2017",2017,Dell,,,
OL26425267M,2018,2018,Plaza & Janés,,,
OL27207585M,2016,2016,Diversified Publishing,,nyu,
OL9751630M,1981,1981,Harlequin,,,
OL26969891M,February 1981,1981,Mills & Boon,London,,
OL9746358M,1981,1981,Harlequin,England,,
OL38276849M,2014,2014,Harlequin Enterprises ULC,,,
OL38352100M,2011,2011,Harlequin Enterprises ULC,,,
OL29151974M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL28952886M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL28953390M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL16507416M,1993,1993,Mills & Boon,Richmond,enk,
OL18687148M,1994,1994,Mills & Boon,Richmond,enk,
OL9752260M,"June 1, 1994",1994,Harlequin,,,
OL24403409M,1975,1975,Harlequin Books,Toronto,onc,
OL10280511M,1975,1975,"Harlequin (Harlequin Romance, #1919)",,,
OL31995429M,2021-09-01,2021,Bloom Books,"Naperville, Illinois, USA",,"Hades x Persephone, 1;  Hades x Persephone Reading Order, 1"
OL29108896M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL20583129M,1992,1992,Harlequin Mondadori,Milano,it ,
OL1290986M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,Romance ;
OL1290986M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,3580
OL10738972M,November 1993,1993,Harlequin Books,,,Harlequin Presents № 1610
OL10272915M,June 1990,1990,New American Library,,,
OL9733850M,"February 1, 2006",2006,Harlequin,,,
OL29606155M,2011,2011,"Harlequin Enterprises, Limited",,,
OL10241306M,January 2000,2000,Harlequin Books,,,
OL9397737M,"June 1, 1994",1994,Harlequin,,,Harlequin Presents No 11666
OL32150364M,1992,1992,Harlequin,Paris,fr,
OL10239292M,April 1991,1991,MacMillan Publishing Company,,,
OL10748303M,1997,1997,Harlequin,,,
OL17204183M,1991,1991,Mills & Boon,Richamond,enk,
OL47829840M,2016-01-01,2016,Bantam Press,,,
OL28614339M,2017,2017,Penguin Random House,,,
OL28200838M,"Jun 05, 2016",2016,Amber,,,
OL30776813M,,,Penguin Random House,,,
OL28973598M,1980,1980,"Harlequin Mills & Boon, Limited",,,
OL9748824M,1981,1981,Harlequin,,,
OL9671191M,December 1996,1996,Thorndike Press,,,
OL9749382M,"June 1, 1994",1994,Harlequin,,,
OL60928823M,2021,2021,"Bookish Box & Shop, The",,,
OL49353271M,2019,2019,Bloom Books,,,
OL37487992M,2021,2021,StarSeed Press,,,
OL28946291M,"May 25, 2020",2020,Scarlett St. Clair,,,
OL29107523M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL26333378M,2010,2010,Harlequin,Toronto,onc,Harlequin presents -- 2905
OL26333378M,2010,2010,Harlequin,New York,onc,Harlequin presents -- 2905
OL27922543M,August 1981,1981,Harlequin,Canada,,
OL14980573M,December 1980,1980,Mills & Boon,UK,xxk,
OL28974258M,1991,1991,"Harlequin Mills & Boon, Limited",,,
OL34533332M,2016,2016,Class Ebook Editions Ltd.,,,
OL7571719M,"June 4, 1985",1985,Signet,,,
OL9684598M,"June 10, 2005",2005,Thorndike Press,,,
OL28951544M,1999,1999,"Harlequin Mills & Boon, Limited",,,
OL12053401M,August 2000,2000,Soundings,,,
OL9574954M,December 1993,1993,Chivers North Amer,,,
OL38268138M,2012,2012,Harlequin Enterprises ULC,,,
OL37392568M,2012,2012,Harlequin Enterprises ULC,,,
OL29025031M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL3283633M,2003,2003,Harlequin Books,Toronto,onc,The best of Betty Neels
OL3283633M,2003,2003,Harlequin Books,New York,onc,The best of Betty Neels
OL3283633M,2003,2003,harlequin,Toronto,onc,The best of Betty Neels
OL3283633M,2003,2003,harlequin,New York,onc,The best of Betty Neels
OL7418519M,January 1977,1977,Harlequin Books,,,
OL9783705M,"January 1, 1977",1977,Harlequin Books,,,Harlequin Romance #2127
OL26117274M,2003-12-01,2003,Zebra Books,,,
OL26117274M,2003-12-01,2003,Zebra,,,
OL10240533M,1996,1996,MIlls & Boone,,,
OL14977034M,1980,1980,Mills and Boon,London,xxk,
OL14977034M,1980,1980,Harlequin Books,London,xxk,
OL28796153M,2013,2013,AmazonEncore,,,
OL34927335M,2021,2021,Thorndike Press,,,
OL34096725M,2019-02-05,2019,Simon & Schuster Books For Young Readers,,,
OL32042539M,"Feb 05, 2019",2019,Simon & Schuster Children's Publishing,,,
OL53357149M,2024,2024,Meredith Wild LLC,,,
OL44165365M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL38274384M,2011,2011,Harlequin Enterprises ULC,,,
OL26042311M,2011,2011,Mills & Boon,,,Pregnant ... Convenienrly Married Book 2
OL9448181M,"January 1, 1987",1987,harlequin,,,
OL9562338M,April 1995,1995,Story Sound,,,
OL14976633M,1978,1978,Mills and Boon,London,xxk,
OL18357636M,1984,1984,Mills & Boon,London,xxk,Bestseller Romance
OL9745870M,May 1999,1999,Thorndike Press,,,
OL26790222M,2015,2015,Hlomu publishing,,,
OL29127332M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL28951206M,1999,1999,"Harlequin Mills & Boon, Limited",,,
OL1975936M,1989,1989,Mills & Boon,"Richmond, Surrey",enk,
OL9580600M,February 2007,2007,Ulverscroft Large Print,,,
OL29282078M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL10241523M,September 2000,2000,Harlequin,,,
OL17179731M,1977,1977,Mills & Boon,London,xxk,
OL38285607M,2014,2014,Harlequin Enterprises ULC,,,
OL29692974M,2014,2014,"Harlequin Enterprises, Limited",,,
OL29264408M,2015,2015,"Harlequin Mills & Boon, Limited",,,
OL22602310M,1993,1993,Mills & Boon,,enk,
OL29576706M,2008,2008,"Harlequin Enterprises, Limited",,,
OL29576706M,2008,2008,Harlequin Readers' Choice,,,
OL29127324M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL18351917M,1977,1977,Mills & Boon,London,xxk,
OL9740408M,"March 1, 1997",1997,Harlequin,,,"Harlequin Presents, No 1875"
OL9742925M,"January 1, 1999",1999,Harlequin,,,
OL50988635M,1980-12-01,1980,Harlequin Books,,,Harlequin Presents #400
OL10738074M,February 1981,1981,Harlequin,,,Harlequin Presents #400
OL11658470M,July 1984,1984,G K Hall & Co,,,
OL10280573M,1980,1980,HARLEQUIN MILLS BOON,,,
OL8241769M,"May 2, 2006",2006,Leisure Books,,,
OL8241355M,January 1991,1991,Leisure Books,,,
OL29250932M,"Mar 21, 2019",2019,Simon and Schuster UK,,,
OL29250932M,"Mar 21, 2019",2019,Simon & Schuster Children's UK,,,
OL27834502M,"Nov 20, 2018",2018,Simon & Schuster Audio and Blackstone Audio,,,
OL48841075M,2023,2023,Kay Cove LLC,,,
OL48810062M,2023,2023,Kay Cove LLC,,,
OL29601305M,2011,2011,"Harlequin Enterprises, Limited",,,
OL29108849M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL26133665M,2011,2011,Mills & Boon,,,
OL26063664M,2011,2011,Harlequin,,,
OL24229009M,1979,1979,Harlequin Books,Toronto,onc,Harlequin books
OL24229009M,1979,1979,Harlequin Books,New York,onc,Harlequin books
OL9550340M,April 1991,1991,G K Hall Audio Books,,,
OL38269173M,2012,2012,Harlequin Enterprises ULC,,,
OL29636478M,2011,2011,"Harlequin Enterprises, Limited",,,
OL29263498M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL28952303M,2000,2000,"Harlequin Mills & Boon, Limited",,,
OL10739358M,"September 1, 2000",2000,Harlequin,,,
OL28978722M,1968,1968,"Harlequin Mills & Boon, Limited",,,
OL17400858M,1991,1991,Mills & Boon,,enk,
OL9792794M,January 1995,1995,Ulverscroft Large Print,,,
OL9729707M,"August 6, 1999",1999,Harlequin Mills & Boon,,,
OL29263497M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL28952883M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL28953391M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL24254621M,2009,2009,Harlequin,"Toronto, Ontario",nyu,
OL16729147M,1986,1986,Mills & B.,London,xxk,Bestseller Romance S
OL22299760M,1997,1997,Leisure Books,New York,xxk,
OL22299760M,1997,1997,Love Spell,New York,xxk,
OL34154202M,2022,2022,Simon & Schuster Books For Young Readers,,,
OL32042540M,"Feb 05, 2019",2019,Simon & Schuster Children's Publishing,,,
OL29801144M,2019,2019,"Simon & Schuster, Limited",,,
OL29408387M,2019,2019,"Simon & Schuster, Limited",,,
OL27330711M,"Feb 05, 2019",2019,Simon & Schuster Books for Young Readers,,,
OL26673456M,2018-11-20,2018,Simon & Schuster Books for Young Readers,,,
OL50707801M,2024,2024,Meredith Wild LLC,,,
OL29595442M,2011,2011,"Harlequin Enterprises, Limited",,,
OL29595442M,2011,2011,Harlequin Presents Larger Print,,,
OL29055422M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL29055422M,2011,2011,Mills & Boon,,,
OL14980107M,1979,1979,Mills & B.,,xxk,
OL14980107M,1979,1979,Harlequin Books,,xxk,
OL22279482M,1989,1989,Magna Print,Long Preston,xxk,
OL9543223M,October 1989,1989,Macmillan Publishing Company,,,(Magna Large Print Series)
OL24294902M,2001,2001,ereads.com,New York,nyu,
OL9748172M,May 1999,1999,Thorndike Press,,,
OL9750930M,May 1999,1999,Thorndike Press,,,
OL60795752M,15 Nov 2021,2021,HlomuPublishing,,,
OL26219858M,2015,2015,african flavour books,,,
OL26790221M,2015,2015,Hlomu publishing,,,
OL26432331M,2015,2015,African flavour books in south Africa,,,
OL26430176M,2015,2015,Dudu Busani -Dube,,,
OL26219857M,2015,2015,african flavour books,South Africa,,
OL37392590M,2012,2012,Harlequin Enterprises ULC,,,
OL29575616M,2010,2010,"Harlequin Enterprises, Limited",,,
OL9770886M,"November 1, 1989",1989,Harlequin,,,"Harlequin Romance, No 3024"
OL18137998M,1989,1989,Mills & Boon,Richmond,xxk,
OL7417368M,"January 1, 2002",2002,Harlequin,,,Harlequin Romance 3024
OL38273844M,2011,2011,Harlequin Enterprises ULC,,,
OL28952218M,2000,2000,"Harlequin Mills & Boon, Limited",,,
OL24222949M,1996,1996,Harlequin Books,Toronto,onc,Harlequin presents -- 1795
OL24222949M,1996,1996,Harlequin Books,New York,onc,Harlequin presents -- 1795
OL24222949M,1996,1996,Harlequin,Toronto,onc,Harlequin presents -- 1795
OL24222949M,1996,1996,Harlequin,New York,onc,Harlequin presents -- 1795
OL9751055M,"August 1, 1992",1992,Harlequin,,,
OL10239405M,January 1992,1992,Chivers North Amer,,,
OL29567573M,2009,2009,"Harlequin Enterprises, Limited",,,
OL29127327M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL18237926M,1996,1996,Mills & Boon,Richmond,enk,Collector's edition -- 15
OL7421957M,"November 1, 1997",1997,harlequin,,,
OL14979889M,1976,1976,Mills and Boon,London,xxk,
OL34894315M,2016,2016,Ediciones B,,,
OL34894315M,2016,2016,B de Bolsillo (Ediciones B),,,
OL34894315M,2016,2016,B de Bolsillo,,,
OL9563790M,June 1995,1995,Chivers Audio Books,,,Arthurian Saga (3)
OL35731969M,1980,1980,Fawcett Crest,,,
OL18444471M,1979,1979,Hodder and Stoughton,London,enk,
OL17351486M,1990,1990,Chivers,Bath,xxk,
OL3492072M,1982,1982,G.K. Hall,"Boston, Mass",mau,
OL14424493M,1979,1979,Morrow,New York,nyu,
OL20213070M,1980,1980,Coronet,London,xxk,
OL20651916M,1989,1989,Rizzoli,Milano,it ,
OL10617974M,1980,1980,Coronet Books,,,
OL9752345M,"August 1, 1999",1999,Harlequin,,,
OL38368120M,2014,2014,Harlequin Enterprises ULC,,,
OL38369625M,2017,2017,Harlequin Enterprises ULC,,,
OL38290010M,2014,2014,Harlequin Enterprises ULC,,,
OL10743058M,"December 1, 2007",2007,Harlequin,,,
OL34497163M,2012,2012,Knopf Doubleday Publishing Group,,,
OL47152576M,"Jan 26, 2017",2017,Debolsillo,,,
OL47152576M,"Jan 26, 2017",2017,DEBOLSILLO,,,
OL47456453M,"Feb 03, 2022",2022,DEBOLSILLO,,,
OL47548987M,"Jan 26, 2017",2017,GRIJALBO,,,
OL47548987M,"Jan 26, 2017",2017,Grijalbo,,,
OL47548988M,"Jan 26, 2017",2017,GRIJALBO,,,
OL47548988M,"Jan 26, 2017",2017,Grijalbo,,,
OL26385074M,2014,2014,Debolsillo,,,
OL26385074M,2014,2014,DEBOLS!LLO,,,
OL32642774M,"Jun 17, 2012",2012,Sonia Draga,,,
OL50543319M,2013,2013,Lao Động,,,
OL46864847M,2013,2013,Editions de Noyelles,,,
OL43523045M,2017,2017,JC Lattes,,,
OL42965940M,2012,2012,Mondadori,,,
OL35380875M,2012,2012,Pegasus Yayınları,,,
OL34888547M,2015,2015,Hayakawa Publishing,,,
OL34543167M,2017,2017,Penguin Random House,,,
OL33478723M,2012,2012,Penguin Random House,,,
OL32281726M,,,Paragon,,,
OL9745948M,"August 1, 1992",1992,Harlequin,,,
OL9748288M,"August 1, 1992",1992,Harlequin,,,
OL10690880M,1976,1976,Harlequin,,,"Harlequin Romance, No 2025"
OL24931246M,1997,1997,Harlequin Books,Toronto,onc,
OL24931246M,1997,1997,Harlequin Books,New York,onc,
OL24931246M,1997,1997,Harlequin,Toronto,onc,
OL24931246M,1997,1997,Harlequin,New York,onc,
OL7888930M,1957,1957,Harlequin Mills and Boon,,,
OL18630781M,1983,1983,Mills & Boon,London,xxk,Doctor nurse romance
OL26329437M,1989,1989,Heyne,München,gw ,Heyne-Bu cher -- 01. -- Heyne allgemeine Reihe -- Nr. 6395
OL15006001M,1980,1980,Hodder and Stoughton,Sevenoaks,xxk,
OL3565667M,2003,2003,Eos,New York,nyu,
OL9706324M,March 1990,1990,Dove Entertainment Inc,,,Arthurian Saga (3)
OL9746851M,"August 1, 1999",1999,Harlequin,,,
OL46523459M,1979,1979,Mills & Boon,London,,Mills & Boon Romance - 1521
OL14976715M,1979,1979,Mills and Boon,London,xxk,
OL38371838M,2015,2015,Harlequin Enterprises ULC,,,
OL34422938M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL29039420M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL24256536M,2007,2007,Harlequin,"Toronto, Ontario",nyu,
OL10739542M,"December 1, 2007",2007,Harlequin,,,
OL32197256M,"Jul 26, 2012",2012,Grijalbo,,,
OL32197256M,"Jul 26, 2012",2012,GRIJALBO,,,
OL47456452M,"Feb 03, 2022",2022,DEBOLSILLO,,,
OL47391386M,"Jan 15, 2015",2015,Debolsillo,,,
OL47391386M,"Jan 15, 2015",2015,DEBOLSILLO,,,
OL47391385M,"Jan 15, 2015",2015,Debolsillo,,,
OL47391385M,"Jan 15, 2015",2015,DEBOLSILLO,,,
OL26038385M,2012,2012,Random House Audio,,,
OL34926397M,2012,2012,"Sigongsa Company, Limited",,,
OL34536955M,2017,2017,TBS/GBS/Transworld,,,
OL34497060M,2014,2014,Knopf Doubleday Publishing Group,,,
OL32281758M,,,Random House,,,
OL32281758M,,,Brand: Random House,,,
OL38269357M,2013,2013,Harlequin Enterprises ULC,,,
OL37392592M,2012,2012,Harlequin Enterprises ULC,,,
OL9796769M,December 2000,2000,Soundings,,,
OL9556283M,"December 6, 1985",1985,Harlequin Mills & Boon,,,
OL9569367M,October 2006,2006,Ulverscroft Large Print,,,
OL32772326M,"May 02, 2007",2007,CALMANN-LEVY,,,
OL7601225M,December 2003,2003,Tandem Library,,,Arthurian Saga (3)
OL26340876M,1980,1980,Fawcett Crest,New York,nyu,
OL28472688M,2012,2012,Hodder & Stoughton,,,
OL24212075M,1984,1984,Fawcett Crest,New York,nyu,
OL4409584M,1979,1979,Morrow,New York,nyu,
OL1024918M,1996,1996,Fawcett Columbine,New York,nyu,Arthurian saga ;
OL1024918M,1996,1996,Ballantine Books,New York,nyu,Arthurian saga ;
OL22449070M,1979,1979,Book Club,London,xxk,
OL40234572M,2006,2006,EOS,,,
OL9498162M,October 1999,1999,Bt Bound,,,Arthurian Saga (3)
OL9749456M,"August 1, 1999",1999,Harlequin,,,
OL24219348M,1979,1979,Harlequin,Toronto,onc,Harlequin Presents - 312
OL24219348M,1979,1979,Harlequin,New York,onc,Harlequin Presents - 312
OL29970788M,2007,2007,Mills & Boon,"Richmond, Surrey",enk,
OL29241926M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL29243165M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL35359731M,"Oct 27, 2016",2016,Dogan Kitap,,,
OL47862198M,,,GRIJALBO,,,
OL35625299M,"Nov 05, 2014",2014,GRIJALBO,,,
OL35617946M,"Nov 02, 2013",2013,DEBOLSILLO,,,
OL47548986M,"Jan 26, 2017",2017,GRIJALBO,,,
OL47548986M,"Jan 26, 2017",2017,Grijalbo,,,
OL47548989M,"Jan 26, 2017",2017,GRIJALBO,,,
OL47548989M,"Jan 26, 2017",2017,Grijalbo,,,
OL26428845M,2012,2012,Círculo de Lectores,Barcelona,,
OL26405341M,2012,2012,Editorial Grijalbo,,,
OL31898309M,"May 03, 2013",2013,French and European Publications Inc,,,
OL31898309M,"May 03, 2013",2013,AUDIOLIB,,,
OL47849599M,2012,2012,Kontinents,,,
OL43044649M,2012,2012,Intrinseca,,,
OL34888549M,2015,2015,Hayakawa Publishing,,,
OL34888548M,2015,2015,Hayakawa Publishing,,,
OL34880210M,2011,2011,"Random House, Incorporated",,,
OL32281723M,"Feb 03, 2016",2016,CreateSpace Independent Publishing Platform,,,
OL27143111M,2013,2013,JC Lattès,[Paris],fr,
OL25421860M,2012,2012,Grijalbo,"Barcelona, España",,
OL25416519M,2012,2012,arrow books,great birtain,,the fifty shades trilogy
OL50543107M,2012,2012,Vintage Books,,,
OL50541263M,2012,2012,Vintage Books,,,
OL47360549M,"Jan 01, 2017",2017,Sonia Draga,,,
OL39821228M,"Oct 11, 2012",2012,GRIJALBO,,,
OL28616768M,2017,2017,Penguin Random House,,,
OL30663015M,2011,2011,"Doubleday, a division of Random House, Inc.",New York,nyu,Fifty shades trilogy -- book 2
OL27145386M,2012,2012,Chun guang chu ban she,Taibei Shi,ch,Chang xiao xiao shuo = -- Top novel -- 012
OL27145386M,2012,2012,Chun guang chu ban she,Taibei Shi,ch,Chang xiao xiao shuo (Chun guang chu ban she) -- 012.
OL25652642M,2012,2012,random house (UK); Vintage Books (US),,,
OL25436454M,2012,2012,new york timline,,,
OL25436453M,2012,2012,new york timline,,,
OL25427697M,2012,2012,Grijalbo,"Barcelona, Spain",,
OL25370227M,2012,2012,Random House Large Print,,,
OL10238993M,January 1984,1984,Harlequin Mills & Boon,,,
OL10738131M,January 1982,1982,Harlequin Books,,,Harlequin Presents #485
OL44177426M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL32714492M,2009,2009,M & B,Richmond,enk,
OL29003489M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL28755291M,2009,2009,"Harlequin Enterprises, Limited",,,
OL24319448M,2009,2009,Harlequin,"Toronto, Ontario",nyu,
OL28538036M,2014,2014,HarperCollins Publishers,,,
OL29151989M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL10239905M,April 1994,1994,MacMillan Publishing Company,,,
OL29596541M,2010,2010,"Harlequin Enterprises, Limited",,,
OL28953298M,2002,2002,"Harlequin Mills & Boon, Limited",,,Greek Tycoons
OL9750474M,"February 1, 2003",2003,harlequin,,,Greek Tycoons
OL9747778M,"February 1, 2003",2003,Harlequin,,,Greek Tycoons
OL9749664M,February 2003,2003,Thorndike Press,,,Greek Tycoons
OL39332831M,2022,2022,Penguin Random House Grupo Editorial,,,
OL33023688M,"Sep 17, 2013",2013,Brilliance Audio,,,
OL31870730M,"Oct 08, 2013",2013,Simon & Schuster UK,"London, UK",,Hopeless Vol.1
OL29173419M,2013,2013,"Simon & Schuster, Limited",,,
OL32281715M,2012,2012,Turtleback,,,
OL32281712M,2012,2012,Windsor Paragon,,,
OL30917943M,2014,2014,JC Lattes,,,
OL50541261M,2012,2012,Arrow Books,,,
OL25311603M,2012,2012,Vintage,,,
OL50543109M,2012,2012,Vintage Books,,,
OL50541212M,2012,2012,Vintage Books,,,
OL37994910M,2022,2022,Penguin Random House,,,
OL37859943M,"Jan 01, 2018",2018,Diamond Pocket Books Pvt Ltd,,,
OL32278789M,"Jan 03, 2017",2017,Vintage Espanol,,,
OL27167499M,2013,2013,Hayakawa shobō,Tōkyō,ja,Riviera
OL27167499M,2013,2013,Hayakawa Publishing/Tsai Fong Books,Tōkyō,ja,Riviera
OL25436452M,2012,2012,new york timline,,,
OL25420832M,,,,,,
OL25415373M,2011,2011,the writer's coffee shop publishing house,Australia,,
OL25240705M,2012,2012,Vintage Books,,,
OL24939373M,1982,1982,Harlequin,Toronto,onc,Harlequin presents
OL24939373M,1982,1982,Harlequin,Los Angeles,onc,Harlequin presents
OL34428480M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL29107502M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL3548590M,2000,2000,Leisure Books,New York,nyu,
OL37395291M,2012,2012,Harlequin Enterprises ULC,,,
OL38269716M,2012,2012,Harlequin Enterprises ULC,,,
OL18687064M,1993,1993,Mills & B.,Richmond,enk,
OL29020077M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL38368111M,2014,2014,Harlequin Enterprises ULC,,,Greek Tycoons
OL38291165M,2014,2014,Harlequin Enterprises ULC,,,Greek Tycoons
OL28953335M,2002,2002,"Harlequin Mills & Boon, Limited",,,Greek Tycoons
OL9745581M,"February 1, 2003",2003,harlequin,,,Greek Tycoons
OL54181319M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL47391457M,"Jan 12, 2023",2023,DEBOLSILLO,,,
OL39765219M,2022,2022,Atria Books,,,
OL30697486M,2011,2011,The Writer's Coffee Shop,,,
OL28483729M,2012,2012,Penguin Random House,,,
OL27142898M,2013,2013,ĖKSMO,Moskva,ru,
OL25436455M,2012,2012,new york timline,,,
OL32763674M,2012,2012,Goldmann,München,gw,Fifty shades / E.L. James -- 2
OL25361944M,2012,2012,Vintage Español,New York,nyu,La trilogía cincuenta sombras -- 2
OL47393361M,2013,2013,Mondadori,,,
OL26732441M,"Oct 01, 2012",2012,French and European Publications Inc,,,
OL37052782M,"Aug 02, 2022",2022,Bloom Books,,,
OL32281714M,,,Random House,,,
OL32281714M,,,Century,,,
OL25420833M,,,,,,
OL25262064M,September 2011,2011,The Writer's Coffee Shop,Australia,,
OL25434737M,2012,2012,knopf doubleday,,,
OL14977319M,1981,1981,Mills and Boon,London,xxk,
OL38268905M,2009,2009,Harlequin Enterprises ULC,,,
OL24578094M,2009,2009,Harlequin,Toronto,onc,Harlequin presents -- 2836
OL24578094M,2009,2009,Harlequin,New York,onc,Harlequin presents -- 2836
OL37114446M,2010,2010,HarperCollins Publishers,,,
OL10739018M,"July 1, 1994",1994,Harlequin,,,"Harlequin Presents, 1671; Presents Plus"
OL10691304M,1982,1982,Harlequin Romance,,,
OL10691304M,1982,1982,Harlequin,,,
OL17431258M,1982,1982,Mills & Boon,London,xxk,
OL2384613M,1987,1987,Chivers Press,"Bath, England",enk,Large print romance
OL2384613M,1987,1987,Chivers Press,"Bath, England",enk,Atlantic large print
OL2384613M,1987,1987,Chivers Press,"South Yarmouth, Mass., USA",enk,Large print romance
OL2384613M,1987,1987,Chivers Press,"South Yarmouth, Mass., USA",enk,Atlantic large print
OL2384613M,1987,1987,J. Curley,"Bath, England",enk,Large print romance
OL2384613M,1987,1987,J. Curley,"Bath, England",enk,Atlantic large print
OL2384613M,1987,1987,J. Curley,"South Yarmouth, Mass., USA",enk,Large print romance
OL2384613M,1987,1987,J. Curley,"South Yarmouth, Mass., USA",enk,Atlantic large print
OL38371832M,2015,2015,Harlequin Enterprises ULC,,,Greek Tycoons
OL29245103M,2014,2014,"Harlequin Mills & Boon, Limited",,,Greek Tycoons
OL9752564M,February 2003,2003,Thorndike Press,,,Greek Tycoons
OL47391456M,"Jan 12, 2023",2023,DEBOLSILLO,,,
OL49672019M,2022,2022,Moondrive,"Polska, Kraków",,
OL49672018M,2022,2022,Moondrive,,,
OL35651243M,"Nov 07, 2013",2013,Epsilon Yayıncılık,,,
OL32419698M,2014,2014,Fleuve éditions,"Paris, France",fr,Territoires #1
